140959230	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION	Wednesday	11/11/2014	13:01	MISSION	ARREST, BOOKED	MISSION ST / 16TH ST	-122.4196717803	37.7650501215	(37.7650501214965, -122.419671780296)
146236698	LARCENY/THEFT	GRAND THEFT OF PROPERTY	Wednesday	11/11/2014	17:45	RICHMOND	NONE	CALIFORNIA ST / 25TH AV	-122.4850095072	37.7838805726	(37.7838805725955, -122.485009507235)
140959393	SEX OFFENSES, FORCIBLE	ANNOY OR MOLEST CHILDREN	Wednesday	11/11/2014	14:20	CENTRAL	NONE	700.0 Block of GREENWICH ST	-122.4112401279	37.802207581	(37.8022075810203, -122.411240127913)
140957858	TRESPASS	TRESPASSING	Wednesday	11/11/2014	02:05	CENTRAL	ARREST, BOOKED	400.0 Block of POST ST	-122.4092546083	37.7882189788	(37.7882189788331, -122.409254608291)
140958618	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED	Wednesday	11/11/2014	10:54	CENTRAL	ARREST, CITED	LEAVENWORTH ST / GEARY ST	-122.4148099664	37.7865194112	(37.7865194111911, -122.414809966357)
146236933	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	19:30	SOUTHERN	NONE	ALAMEDA ST / HENRYADAMS ST	-122.403876726	37.7685916114	(37.7685916113824, -122.403876725977)
140960748	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	20:45	CENTRAL	NONE	500.0 Block of COLUMBUS AV	-122.4094636558	37.7997535423	(37.7997535422554, -122.409463655808)
140960118	LARCENY/THEFT	GRAND THEFT SHOPLIFTING	Wednesday	11/11/2014	18:26	TARAVAL	ARREST, BOOKED	1200.0 Block of IRVING ST	-122.4706137447	37.7638798656	(37.7638798655727, -122.470613744723)
140959804	BURGLARY	BURGLARY OF RESIDENCE, FORCIBLE ENTRY	Wednesday	11/11/2014	10:30	INGLESIDE	NONE	1000.0 Block of PORTOLA DR	-122.4562129728	37.7415751336	(37.7415751336143, -122.456212972811)
140958505	LARCENY/THEFT	PETTY THEFT BICYCLE	Wednesday	11/11/2014	05:20	CENTRAL	NONE	0.0 Block of MONTGOMERY ST	-122.4021680886	37.789311747	(37.7893117469688, -122.402168088575)
146236864	LARCENY/THEFT	PETTY THEFT OF PROPERTY	Wednesday	11/11/2014	18:10	CENTRAL	NONE	200.0 Block of SUTTER ST	-122.4039195376	37.7897857004	(37.7897857004291, -122.403919537601)
140960475	NON-CRIMINAL	FOUND PROPERTY	Wednesday	11/11/2014	19:30	SOUTHERN	NONE	BRYANT ST / 2ND ST	-122.3936227393	37.7830791192	(37.7830791191768, -122.393622739343)
140959490	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED	Wednesday	11/11/2014	15:27	MISSION	ARREST, CITED	23RD ST / SHOTWELL ST	-122.4153219955	37.7540343111	(37.7540343111337, -122.41532199552)
140960027	LARCENY/THEFT	GRAND THEFT FROM A BUILDING	Wednesday	11/11/2014	18:05	CENTRAL	NONE	0.0 Block of MONTGOMERY ST	-122.4020826201	37.7893026441	(37.7893026441143, -122.402082620125)
140957836	WARRANTS	WARRANT ARREST	Wednesday	11/11/2014	02:05	MISSION	ARREST, BOOKED	1000.0 Block of POTRERO AV	-122.4066566231	37.7568256146	(37.7568256145719, -122.406656623063)
140962471	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	Wednesday	11/11/2014	14:50	SOUTHERN	ARREST, BOOKED	800.0 Block of MARKET ST	-122.4070367904	37.7847532836	(37.7847532835996, -122.407036790381)
140958903	BURGLARY	BURGLARY, FORCIBLE ENTRY	Wednesday	11/11/2014	11:46	SOUTHERN	ARREST, BOOKED	1100.0 Block of MARKET ST	-122.4128364522	37.7801787818	(37.7801787818362, -122.412836452225)
140960516	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	Wednesday	11/11/2014	20:55	TARAVAL	NONE	1900.0 Block of OCEAN AV	-122.4625764919	37.7253595086	(37.7253595085541, -122.462576491949)
140960152	ASSAULT	THREATS AGAINST LIFE	Wednesday	11/11/2014	13:00	MISSION	NONE	2000.0 Block of 15TH ST	-122.429839867	37.7659587674	(37.7659587673958, -122.429839866974)
140959650	FRAUD	CREDIT CARD, THEFT BY USE OF	Wednesday	11/11/2014	13:30	SOUTHERN	NONE	800.0 Block of BRYANT ST	-122.4037429627	37.7752316978	(37.7752316978411, -122.403742962696)
140960293	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	18:00	CENTRAL	NONE	BATTERY ST / GREENWICH ST	-122.4019852168	37.8032385803	(37.8032385803198, -122.401985216772)
140960055	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	Wednesday	11/11/2014	17:20	TENDERLOIN	JUVENILE BOOKED	0.0 Block of OFARRELL ST	-122.4057953797	37.7867246332	(37.7867246331993, -122.405795379675)
140963178	VEHICLE THEFT	STOLEN AUTOMOBILE	Wednesday	11/11/2014	19:00	MISSION	NONE	2900.0 Block of 26TH ST	-122.4091661534	37.7495478398	(37.7495478397744, -122.409166153353)
140957820	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED	Wednesday	11/11/2014	02:17	MISSION	ARREST, CITED	19TH ST / SOUTH VAN NESS AV	-122.4170283921	37.7603656932	(37.7603656931869, -122.417028392106)
140957949	DRIVING UNDER THE INFLUENCE	DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL	Wednesday	11/11/2014	04:49	MISSION	ARREST, BOOKED	SOUTH VAN NESS AV / 13TH ST	-122.4177567086	37.769814236	(37.7698142360383, -122.417756708592)
140961348	VEHICLE THEFT	STOLEN AUTOMOBILE	Wednesday	11/11/2014	01:00	MISSION	ARREST, BOOKED	3100.0 Block of 25TH ST	-122.4119196881	37.751134864	(37.7511348640123, -122.411919688071)
140960102	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	12:00	TARAVAL	NONE	0.0 Block of HARDING RD	-122.4934581008	37.7248201851	(37.7248201851077, -122.49345810075)
146236955	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	18:45	SOUTHERN	NONE	200.0 Block of 7TH ST	-122.4082352562	37.7771045775	(37.7771045774815, -122.40823525618)
140961508	MISSING PERSON	MISSING ADULT	Wednesday	11/11/2014	14:30	PARK	NONE	0.0 Block of SHRADER ST	-122.4528685501	37.7745110733	(37.7745110733269, -122.452868550073)
140961100	FRAUD	FALSE ID TO PEACE OFFICER	Wednesday	11/11/2014	04:13	INGLESIDE	ARREST, BOOKED	4600.0 Block of MISSION ST	-122.4354479187	37.7236131589	(37.7236131588964, -122.435447918662)
140960334	BURGLARY	BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY	Wednesday	11/11/2014	09:00	NORTHERN	NONE	2400.0 Block of PACIFIC AV	-122.435333108	37.7931594144	(37.7931594143823, -122.435333107992)
146238161	VANDALISM	MALICIOUS MISCHIEF, VANDALISM	Wednesday	11/11/2014	15:30	SOUTHERN	NONE	MISSION ST / 4TH ST	-122.4042701795	37.7844788539	(37.7844788539041, -122.404270179486)
140958862	VANDALISM	MALICIOUS MISCHIEF, BREAKING WINDOWS	Wednesday	11/11/2014	09:00	INGLESIDE	NONE	4700.0 Block of MISSION ST	-122.4362419443	37.7225535155	(37.7225535154588, -122.436241944347)
140960243	LARCENY/THEFT	PETTY THEFT FROM A BUILDING	Wednesday	11/11/2014	16:45	NORTHERN	NONE	2000.0 Block of UNION ST	-122.4327603307	37.7974700645	(37.7974700644947, -122.432760330711)
140962227	VEHICLE THEFT	STOLEN AUTOMOBILE	Wednesday	11/11/2014	16:30	RICHMOND	NONE	3300.0 Block of SACRAMENTO ST	-122.4471351446	37.7880538197	(37.7880538196644, -122.447135144637)
140957983	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED	Wednesday	11/11/2014	06:09	MISSION	NONE	1300.0 Block of VALENCIA ST	-122.4206991052	37.7520139484	(37.7520139483939, -122.420699105217)
140958737	NON-CRIMINAL	AIDED CASE	Wednesday	11/11/2014	10:52	NORTHERN	NONE	GOUGH ST / PAGE ST	-122.4224073128	37.7740841094	(37.774084109361, -122.422407312809)
140957949	OTHER OFFENSES	TRAFFIC VIOLATION ARREST	Wednesday	11/11/2014	04:49	MISSION	ARREST, BOOKED	SOUTH VAN NESS AV / 13TH ST	-122.4177567086	37.769814236	(37.7698142360383, -122.417756708592)
146239147	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	16:05	SOUTHERN	NONE	9TH ST / BRYANT ST	-122.4085345268	37.7712906695	(37.7712906694813, -122.408534526845)
140960497	VEHICLE THEFT	STOLEN AUTOMOBILE	Wednesday	11/11/2014	09:00	BAYVIEW	NONE	CORTLAND AV / BAY SHORE BL	-122.406979508	37.7395669609	(37.7395669609406, -122.406979507963)
140958561	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION	Wednesday	11/11/2014	10:45	SOUTHERN	ARREST, BOOKED	1200.0 Block of MISSION ST	-122.4137975991	37.7769073984	(37.7769073983537, -122.413797599096)
140958947	VEHICLE THEFT	STOLEN TRUCK	Wednesday	11/11/2014	12:14	RICHMOND	NONE	BRODERICK ST / POST ST	-122.4413498001	37.7841048735	(37.7841048734501, -122.44134980013)
140960538	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED	Wednesday	11/11/2014	20:57	BAYVIEW	NONE	800.0 Block of WISCONSIN ST	-122.3990027677	37.7564862942	(37.7564862942383, -122.399002767737)
140960196	ASSAULT	INFLICT INJURY ON COHABITEE	Wednesday	11/11/2014	18:40	BAYVIEW	ARREST, BOOKED	0.0 Block of NORTHRIDGE RD	-122.3747245011	37.7302736787	(37.730273678711, -122.374724501054)
140959105	BURGLARY	BURGLARY OF RESIDENCE, FORCIBLE ENTRY	Wednesday	11/11/2014	07:30	INGLESIDE	ARREST, BOOKED	0.0 Block of LAPHAM WY	-122.4284750949	37.7094301015	(37.7094301015016, -122.428475094934)
140962471	DRUG/NARCOTIC	POSSESSION OF METH-AMPHETAMINE	Wednesday	11/11/2014	14:50	SOUTHERN	ARREST, BOOKED	800.0 Block of MARKET ST	-122.4070367904	37.7847532836	(37.7847532835996, -122.407036790381)
140960657	VANDALISM	MALICIOUS MISCHIEF, BREAKING WINDOWS	Wednesday	11/11/2014	21:44	BAYVIEW	NONE	700.0 Block of BACON ST	-122.4098488694	37.726036405	(37.7260364049611, -122.409848869376)
140960215	OTHER OFFENSES	RESISTING ARREST	Wednesday	11/11/2014	19:01	SOUTHERN	ARREST, BOOKED	0.0 Block of UNITEDNATIONS PZ	-122.4149656429	37.7798171172	(37.7798171172036, -122.414965642852)
140958373	OTHER OFFENSES	MISCELLANEOUS INVESTIGATION	Wednesday	11/11/2014	08:24	SOUTHERN	NONE	0.0 Block of 10TH ST	-122.4135169671	37.769539266	(37.7695392659574, -122.41351696708)
140960817	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	20:30	NORTHERN	NONE	GOUGH ST / ROSE ST	-122.4223156707	37.7736186277	(37.7736186276752, -122.422315670749)
140961906	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	21:30	INGLESIDE	NONE	500.0 Block of ARLINGTON ST	-122.4298432203	37.7350748841	(37.7350748840934, -122.429843220346)
146236842	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	10:30	CENTRAL	NONE	400.0 Block of LOMBARD ST	-122.4093419899	37.8032531429	(37.8032531429192, -122.409341989907)
140960271	NON-CRIMINAL	FOUND PROPERTY	Wednesday	11/11/2014	19:10	SOUTHERN	NONE	800.0 Block of BRYANT ST	-122.4037429627	37.7752316978	(37.7752316978411, -122.403742962696)
140958094	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED	Wednesday	11/11/2014	08:01	MISSION	ARREST, CITED	MISSION ST / 16TH ST	-122.4196717803	37.7650501215	(37.7650501214965, -122.419671780296)
140959638	VANDALISM	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	Wednesday	11/11/2014	15:40	INGLESIDE	NONE	0.0 Block of TERESITA BL	-122.4515586723	37.7437628691	(37.7437628690838, -122.451558672252)
146236789	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	01:00	CENTRAL	NONE	1000.0 Block of SANSOME ST	-122.4025486538	37.799793527	(37.7997935270012, -122.402548653763)
140958646	WARRANTS	WARRANT ARREST	Wednesday	11/11/2014	10:39	TENDERLOIN	NONE	200.0 Block of GOLDEN GATE AV	-122.4142344814	37.7819270612	(37.7819270611755, -122.414234481421)
140959575	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	14:30	SOUTHERN	NONE	800.0 Block of BRYANT ST	-122.4037429627	37.7752316978	(37.7752316978411, -122.403742962696)
140960607	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	17:00	SOUTHERN	UNFOUNDED	800.0 Block of BRYANT ST	-122.4037429627	37.7752316978	(37.7752316978411, -122.403742962696)
140960685	NON-CRIMINAL	AIDED CASE, DOG BITE	Wednesday	11/11/2014	16:00	RICHMOND	NONE	300.0 Block of 17TH AV	-122.4772673055	37.7814181209	(37.7814181209078, -122.477267305478)
140958276	WARRANTS	WARRANT ARREST	Wednesday	11/11/2014	08:25	RICHMOND	ARREST, BOOKED	FULTON ST / 45TH AV	-122.5056106452	37.7715908514	(37.7715908513595, -122.505610645185)
140960732	OTHER OFFENSES	TRAFFIC VIOLATION ARREST	Wednesday	11/11/2014	22:29	TENDERLOIN	ARREST, BOOKED	LEAVENWORTH ST / MCALLISTER ST	-122.4136793769	37.7809258337	(37.7809258337149, -122.413679376888)
140957858	OTHER OFFENSES	FAILURE TO REGISTER AS SEX OFFENDER	Wednesday	11/11/2014	02:05	CENTRAL	ARREST, BOOKED	400.0 Block of POST ST	-122.4092546083	37.7882189788	(37.7882189788331, -122.409254608291)
146236808	VANDALISM	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	Wednesday	11/11/2014	17:30	CENTRAL	NONE	500.0 Block of THE EMBARCADERONORTH ST	-122.3975508157	37.7990600197	(37.7990600196924, -122.397550815683)
140959412	FRAUD	CREDIT CARD, THEFT BY USE OF	Wednesday	11/11/2014	13:55	SOUTHERN	NONE	800.0 Block of BRYANT ST	-122.4037429627	37.7752316978	(37.7752316978411, -122.403742962696)
140962700	VEHICLE THEFT	STOLEN AND RECOVERED VEHICLE	Wednesday	11/11/2014	18:00	INGLESIDE	NONE	300.0 Block of MADRID ST	-122.4304391492	37.7245317686	(37.7245317686051, -122.430439149153)
140959860	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED	Wednesday	11/11/2014	17:39	BAYVIEW	ARREST, CITED	3RD ST / QUESADA AV	-122.391245623	37.7332252033	(37.7332252033101, -122.391245623019)
140959763	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED	Wednesday	11/11/2014	16:41	BAYVIEW	ARREST, CITED	OAKDALE AV / LOOMIS ST	-122.4043087731	37.7425218928	(37.7425218927578, -122.404308773077)
140960566	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	17:30	SOUTHERN	NONE	800.0 Block of BRYANT ST	-122.4037429627	37.7752316978	(37.7752316978411, -122.403742962696)
146236905	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	22:40	SOUTHERN	NONE	FOLSOM ST / 4TH ST	-122.4011615556	37.7820238479	(37.7820238479272, -122.401161555602)
140959597	LARCENY/THEFT	PETTY THEFT FROM UNLOCKED AUTO	Wednesday	11/11/2014	11:00	BAYVIEW	NONE	1200.0 Block of GILMAN AV	-122.3920606951	37.720499091	(37.7204990910422, -122.392060695142)
140957795	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION	Wednesday	11/11/2014	01:17	MISSION	ARREST, BOOKED	23RD ST / UTAH ST	-122.4054557892	37.7543370821	(37.7543370821231, -122.405455789224)
140960760	VANDALISM	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	Wednesday	11/11/2014	21:33	NORTHERN	NONE	GEARY BL / VANNESS AV	-122.4213958191	37.785684339	(37.7856843389769, -122.421395819115)
140962700	VEHICLE THEFT	STOLEN AUTOMOBILE	Wednesday	11/11/2014	18:00	INGLESIDE	NONE	300.0 Block of MADRID ST	-122.4304391492	37.7245317686	(37.7245317686051, -122.430439149153)
140961053	VEHICLE THEFT	STOLEN MOTORCYCLE	Wednesday	11/11/2014	10:00	SOUTHERN	NONE	NEWMONTGOMERY ST / MINNA ST	-122.3999774558	37.7870120774	(37.7870120774348, -122.399977455813)
140960908	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED	Wednesday	11/11/2014	23:58	BAYVIEW	ARREST, CITED	BAY SHORE BL / PAUL AV	-122.4007845743	37.7236167758	(37.7236167757666, -122.400784574257)
140959230	WARRANTS	WARRANT ARREST	Wednesday	11/11/2014	13:01	MISSION	ARREST, BOOKED	MISSION ST / 16TH ST	-122.4196717803	37.7650501215	(37.7650501214965, -122.419671780296)
140958646	LARCENY/THEFT	PETTY THEFT FROM A BUILDING	Wednesday	11/11/2014	10:39	TENDERLOIN	NONE	200.0 Block of GOLDEN GATE AV	-122.4142344814	37.7819270612	(37.7819270611755, -122.414234481421)
140959268	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED	Wednesday	11/11/2014	14:12	NORTHERN	ARREST, CITED	FRANKLIN ST / GEARY BL	-122.4230311751	37.7854818748	(37.7854818747716, -122.423031175088)
140959280	VEHICLE THEFT	STOLEN AUTOMOBILE	Wednesday	11/11/2014	09:00	BAYVIEW	NONE	OAKDALE AV / PHELPS ST	-122.3940950348	37.7367311967	(37.7367311967374, -122.394095034837)
140960180	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	17:38	NORTHERN	NONE	GEARY BL / LAGUNA ST	-122.4279911519	37.7849531242	(37.7849531241909, -122.427991151911)
140957836	DRUG/NARCOTIC	POSSESSION OF MARIJUANA	Wednesday	11/11/2014	02:05	MISSION	ARREST, BOOKED	1000.0 Block of POTRERO AV	-122.4066566231	37.7568256146	(37.7568256145719, -122.406656623063)
140959456	VANDALISM	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	Wednesday	11/11/2014	12:30	SOUTHERN	NONE	800.0 Block of BRYANT ST	-122.4037429627	37.7752316978	(37.7752316978411, -122.403742962696)
140960732	WARRANTS	ENROUTE TO DEPARTMENT OF CORRECTIONS	Wednesday	11/11/2014	22:29	TENDERLOIN	ARREST, BOOKED	LEAVENWORTH ST / MCALLISTER ST	-122.4136793769	37.7809258337	(37.7809258337149, -122.413679376888)
140960481	DRUNKENNESS	UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE	Wednesday	11/11/2014	19:07	MISSION	NONE	16TH ST / DOLORES ST	-122.4263844508	37.7646439373	(37.7646439372916, -122.426384450806)
140959951	LARCENY/THEFT	GRAND THEFT FROM UNLOCKED AUTO	Wednesday	11/11/2014	17:20	INGLESIDE	NONE	200.0 Block of NIAGARA AV	-122.4452979558	37.7186156196	(37.7186156196197, -122.445297955824)
140959177	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION	Wednesday	11/11/2014	12:09	SOUTHERN	ARREST, BOOKED	HOWARD ST / BEALE ST	-122.3942784376	37.7899248362	(37.7899248361907, -122.39427843762)
140964411	VEHICLE THEFT	STOLEN AUTOMOBILE	Wednesday	11/11/2014	14:00	CENTRAL	NONE	LOMBARD ST / TAYLOR ST	-122.4146851682	37.802621038	(37.8026210379798, -122.414685168178)
140960629	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	13:00	SOUTHERN	NONE	MORRIS ST / HARRISON ST	-122.4035322728	37.7777004248	(37.7777004248163, -122.403532272846)
146239222	LARCENY/THEFT	GRAND THEFT FROM UNLOCKED AUTO	Wednesday	11/11/2014	20:00	MISSION	NONE	300.0 Block of 14TH ST	-122.400520477	37.7814629279	(37.7814629278913, -122.400520477)
140958890	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED	Wednesday	11/11/2014	11:54	CENTRAL	NONE	0.0 Block of ALTA ST	-122.4038958293	37.8016955978	(37.8016955978387, -122.403895829327)
140960704	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	17:45	CENTRAL	NONE	KEARNY ST / WASHINGTON ST	-122.4049603016	37.7953262004	(37.7953262003556, -122.404960301641)
140959644	OTHER OFFENSES	LOST/STOLEN LICENSE PLATE	Wednesday	11/11/2014	11:30	CENTRAL	NONE	FILBERT ST / TAYLOR ST	-122.4143048179	37.800759321	(37.8007593210064, -122.414304817879)
140957591	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED	Wednesday	11/11/2014	23:55	INGLESIDE	ARREST, CITED	MISSION ST / PRECITA AV	-122.4191235256	37.7467755179	(37.7467755179346, -122.419123525573)
140958339	VEHICLE THEFT	STOLEN AUTOMOBILE	Wednesday	11/11/2014	00:01	RICHMOND	NONE	5100.0 Block of ANZA ST	-122.5030758944	37.7772873094	(37.7772873094382, -122.503075894396)
140961467	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	15:30	SOUTHERN	NONE	FOLSOM ST / HAWTHORNE ST	-122.3978165895	37.7846680654	(37.7846680654235, -122.397816589532)
140957905	OTHER OFFENSES	PROBATION VIOLATION	Wednesday	11/11/2014	03:29	SOUTHERN	ARREST, BOOKED	500.0 Block of 4TH ST	-122.3969038704	37.7785750053	(37.7785750052756, -122.396903870445)
146236820	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	19:00	CENTRAL	NONE	HYDE ST / BEACH ST	-122.4205641223	37.8066567825	(37.8066567824764, -122.420564122317)
146236767	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	17:25	RICHMOND	NONE	1000.0 Block of GREAT HY	-122.5106925094	37.7691519192	(37.7691519191763, -122.510692509436)
140960798	LARCENY/THEFT	PETTY THEFT FROM UNLOCKED AUTO	Wednesday	11/11/2014	02:40	NORTHERN	NONE	2300.0 Block of VALLEJO ST	-122.4355665279	37.7952787727	(37.7952787727497, -122.435566527932)
140959735	WARRANTS	ENROUTE TO PROBATION OFFICER	Wednesday	11/11/2014	16:30	TENDERLOIN	ARREST, BOOKED	100.0 Block of EDDY ST	-122.4099809957	37.7842293892	(37.7842293891821, -122.409980995726)
140959149	WARRANTS	WARRANT ARREST	Wednesday	11/11/2014	13:24	CENTRAL	ARREST, BOOKED	0.0 Block of BURRITT ST	-122.4072796027	37.7899195828	(37.7899195828455, -122.40727960269)
140959666	DRUG/NARCOTIC	POSSESSION OF BASE/ROCK COCAINE FOR SALE	Wednesday	11/11/2014	15:53	TENDERLOIN	ARREST, BOOKED	100.0 Block of HYDE ST	-122.4155527087	37.7816629826	(37.7816629825769, -122.415552708706)
140960776	NON-CRIMINAL	LOST PROPERTY	Wednesday	11/11/2014	20:00	SOUTHERN	NONE	800.0 Block of BRYANT ST	-122.4037429627	37.7752316978	(37.7752316978411, -122.403742962696)
140957808	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED	Wednesday	11/11/2014	01:50	TENDERLOIN	NONE	9TH ST / MARKET ST	-122.4162938209	37.7774936778	(37.7774936777647, -122.416293820935)
140959070	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED	Wednesday	11/11/2014	13:12	BAYVIEW	ARREST, BOOKED	MENDELL ST / JERROLD AV	-122.387531298	37.7377320234	(37.7377320234258, -122.387531297992)
140960986	VANDALISM	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	Wednesday	11/11/2014	23:50	BAYVIEW	NONE	300.0 Block of WILLIAMS AV	-122.3993826676	37.7301908429	(37.7301908428576, -122.399382667574)
140957999	WARRANTS	ENROUTE TO DEPARTMENT OF CORRECTIONS	Wednesday	11/11/2014	06:13	NORTHERN	ARREST, BOOKED	0.0 Block of GROVE ST	-122.4181997705	37.7784588802	(37.7784588801872, -122.418199770527)
146236814	LARCENY/THEFT	GRAND THEFT OF PROPERTY	Wednesday	11/11/2014	13:35	CENTRAL	NONE	0.0 Block of FRONT ST	-122.3983111001	37.7917135297	(37.7917135296731, -122.398311100137)
140959600	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	Wednesday	11/11/2014	15:15	TENDERLOIN	ARREST, BOOKED	0.0 Block of OFARRELL ST	-122.4057953797	37.7867246332	(37.7867246331993, -122.405795379675)
140958737	NON-CRIMINAL	TRAFFIC ACCIDENT	Wednesday	11/11/2014	10:52	NORTHERN	NONE	GOUGH ST / PAGE ST	-122.4224073128	37.7740841094	(37.774084109361, -122.422407312809)
140958903	TRESPASS	TRESPASSING	Wednesday	11/11/2014	11:46	SOUTHERN	ARREST, BOOKED	1100.0 Block of MARKET ST	-122.4128364522	37.7801787818	(37.7801787818362, -122.412836452225)
146236911	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	19:45	SOUTHERN	NONE	800.0 Block of HARRISON ST	-122.4002036434	37.7803769548	(37.7803769547509, -122.400203643392)
140959741	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	13:15	SOUTHERN	NONE	800.0 Block of BRYANT ST	-122.4037429627	37.7752316978	(37.7752316978411, -122.403742962696)
140960259	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED	Wednesday	11/11/2014	19:53	MISSION	ARREST, CITED	GUERRERO ST / 16TH ST	-122.4241043154	37.7647828166	(37.7647828166189, -122.424104315404)
140957858	WARRANTS	ENROUTE TO DEPARTMENT OF CORRECTIONS	Wednesday	11/11/2014	02:05	CENTRAL	ARREST, BOOKED	400.0 Block of POST ST	-122.4092546083	37.7882189788	(37.7882189788331, -122.409254608291)
140959440	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED	Wednesday	11/11/2014	03:12	SOUTHERN	ARREST, BOOKED	700.0 Block of FOLSOM ST	-122.3997391932	37.7831023445	(37.7831023444696, -122.399739193175)
140966326	OTHER OFFENSES	LOST/STOLEN LICENSE PLATE	Wednesday	11/11/2014	13:30	INGLESIDE	NONE	400.0 Block of ANDOVER ST	-122.4166607203	37.7382775714	(37.7382775714285, -122.416660720264)
140961934	BURGLARY	BURGLARY, FORCIBLE ENTRY	Wednesday	11/11/2014	20:15	INGLESIDE	NONE	500.0 Block of PRECITA AV	-122.4102271559	37.747129736	(37.7471297359596, -122.410227155869)
140960732	OTHER OFFENSES	RESISTING ARREST	Wednesday	11/11/2014	22:29	TENDERLOIN	ARREST, BOOKED	LEAVENWORTH ST / MCALLISTER ST	-122.4136793769	37.7809258337	(37.7809258337149, -122.413679376888)
146236751	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	Wednesday	11/11/2014	12:00	TARAVAL	NONE	0.0 Block of HARDING RD	-122.4934581008	37.7248201851	(37.7248201851077, -122.49345810075)
140958903	OTHER OFFENSES	PAROLE VIOLATION	Wednesday	11/11/2014	11:46	SOUTHERN	ARREST, BOOKED	1100.0 Block of MARKET ST	-122.4128364522	37.7801787818	(37.7801787818362, -122.412836452225)
140960801	LARCENY/THEFT	PETTY THEFT FROM UNLOCKED AUTO	Wednesday	11/11/2014	22:40	BAYVIEW	NONE	WAYLAND ST / BRUSSELS ST	-122.4050867882	37.7259151343	(37.7259151343375, -122.405086788155)
